index,headSize,headWidth,foreheadPosition,foreheadSize,jawsPosition,jawsSize,chinPosition,chinSize,chinPronounced,lowCheek,cheekPosition,cheekSize,earsPosition,earsRotation,earsSize,eyeSize,eyePosition,eyeDepth,eyeRotation,eyeDistance,eyeSquint,noseSize,nosePosition,noseFlatten,nosePronounced,noseWidth,noseBridge,noseCurve,noseInclination,mouthSize,mouthPosition,mouthPronounced,lipsSize
2023-07-17 15:59:24:2946,0.3414714,0.3202091,0.4447667,0.4916319,0.8820271,0.4192174,0.343565,0.891399,0.05227757,0.7595575,0.4078426,0.9644542,0.1373475,0.9094586,0.4159309,0.1168013,0.6337358,0.7872181,0.8631221,0.3420383,0.6009147,0.6728859,0.1222916,0.05238914,0.9719106,0.9294261,0.4606991,0.4173933,0.8700336,0.4420149,0.504142,0.6172408,0.642723
2023-07-17 15:59:24:7956,0.09568775,0.4092634,0.4649977,0.08158231,0.2292809,0.733852,0.9822034,0.3205287,0.8847593,0.4028189,0.6266154,0.8132927,0.0229423,0.6615419,0.9929143,0.8511773,0.1778682,0.03839922,0.8221861,0.2005936,0.9751176,0.5493813,0.8305291,0.4256693,0.1989406,0.2537429,0.2230527,0.2813895,0.565229,0.7025039,0.01530588,0.08582425,0.272298
2023-07-17 15:59:25:2956,0.01290739,0.2751915,0.5042691,0.6100594,0.4575022,0.8329896,0.1840091,0.6571153,0.6071709,0.4733583,0.3521691,0.6515547,0.9766914,0.6055391,0.3567128,0.2977757,0.4807582,0.1694393,0.7060956,0.004891872,0.9776553,0.6565617,0.7734963,0.50213,0.7966244,0.6465472,0.6544074,0.836972,0.1039726,0.9463658,0.7911443,0.5247099,0.9203475
2023-07-17 15:59:25:7966,0.8491722,0.9573087,0.02545476,0.0104903,0.9413021,0.9682602,0.9130882,0.6908851,0.04081035,0.8536698,0.1351056,0.5178733,0.7073723,0.8121693,0.4948537,0.5342684,0.2697602,0.2062081,0.4751016,0.7634997,0.2786016,0.974842,0.4545364,0.1868942,0.3679168,0.3435953,0.816077,0.8036163,0.2148156,0.8244902,0.3951519,0.2886456,0.6274241
2023-07-17 15:59:26:2986,0.3470636,0.8912281,0.02788663,0.926735,0.5555593,0.5736064,0.8760694,0.4077964,0.3324824,0.1291492,0.3283036,0.3898056,0.2452222,0.4917513,0.3924403,0.5579922,0.3165508,0.8939319,0.2222264,0.9489522,0.2500386,0.7080364,0.656562,0.7675087,0.2659903,0.3288131,0.1473269,0.7828529,0.09011424,0.1437989,0.2501644,0.6474202,0.5225231
2023-07-17 15:59:26:7986,0.9088343,0.1084833,0.726774,0.2557092,0.3264024,0.949126,0.7339801,0.3169762,0.2791631,0.8550243,0.1424932,0.4060033,0.1861922,0.09909701,0.5831057,0.8243722,0.01801538,0.03290677,0.3272156,0.2501529,0.1489614,0.3028529,0.1060534,0.1337539,0.5375937,0.2436047,0.2533683,0.2216171,0.2251518,0.9340073,0.9010979,0.8507581,0.3447188
2023-07-17 15:59:27:2996,0.2724583,0.7062833,0.4928761,0.1454664,0.197994,0.3838187,0.697176,0.8940583,0.1398296,0.8261259,0.4203641,0.4399868,0.2933494,0.1270353,0.9352398,0.8922133,0.6187705,0.382026,0.1012832,0.2520114,0.2255095,0.9131269,0.2803871,0.9596829,0.8906806,0.7122887,0.8103534,0.1853845,0.8733029,0.596991,0.2049937,0.2006392,0.4004454
2023-07-17 15:59:27:8004,0.1528559,0.849411,0.1446866,0.9191471,0.8395841,0.343898,0.5359613,0.618115,0.318698,0.6138152,0.2736018,0.8987288,0.804249,0.1900096,0.4826583,0.5250308,0.2749942,0.8714771,0.3378798,0.463537,0.951889,0.3373218,0.5464645,0.2411184,0.9429299,0.6501987,0.3042954,0.8367846,0.4938477,0.4079173,0.1584194,0.7929518,0.3746102
2023-07-17 15:59:28:3034,0.2957245,0.2387159,0.7107788,0.2883884,0.5096202,0.8879094,0.7121521,0.3671828,0.1576439,0.284144,0.5851665,0.2618052,0.1851461,0.8797591,0.5381454,0.6945423,0.09505868,0.9537057,0.001210809,0.1579473,0.5493492,0.5431625,0.952603,0.07848608,0.0394603,0.5995228,0.2379128,0.6445923,0.2363222,0.8236474,0.8823141,0.5805709,0.07398343
2023-07-17 15:59:28:8014,0.7823113,0.1585129,0.2047603,0.7304273,0.5469241,0.2862551,0.5708372,0.4204934,0.1979438,0.5773183,0.8417252,0.2110219,0.7593908,0.06002343,0.8918464,0.6993555,0.003541231,0.7802833,0.2208247,0.6285943,0.3510501,0.2498556,0.9908465,0.4217784,0.8548363,0.8743166,0.2270386,0.1133174,0.3822046,0.5778416,0.576286,0.9002101,0.7829138
2023-07-17 15:59:29:3024,0.687593,0.3842434,0.6439635,0.8383251,0.01792026,0.1650567,0.4205924,0.5621046,0.1703101,0.80676,0.006780386,0.7121289,0.4325781,0.2830737,0.9958403,0.8553905,0.2629952,0.2959434,0.8225924,0.002886295,0.8128283,0.2268003,0.1391793,0.8934935,0.2418504,0.2189908,0.9980519,0.2418559,0.8438214,0.3951797,0.6952991,0.1109548,0.6093014
2023-07-17 15:59:29:8034,0.3107228,0.9650503,0.4860653,0.4608484,0.00906682,0.6627274,0.8040541,0.2810016,0.1354518,0.3169339,0.9820192,0.4156168,0.3449237,0.4322143,0.2999204,0.8675582,0.8134753,0.39884,0.01589108,0.2909544,0.4658135,0.5845713,0.3067157,0.6864688,0.6618788,0.7574669,0.9195014,0.5976031,0.2013794,0.7153456,0.4023828,0.6271833,0.6082674
2023-07-17 15:59:30:3034,0.7509705,0.2882951,0.5203426,0.7319187,0.1817051,0.7378031,0.6782576,0.46341,0.9056134,0.8977603,0.338465,0.4850375,0.4442641,0.9798797,0.8952898,0.747436,0.3633203,0.5545477,0.6179054,0.2921086,0.5543439,0.369386,0.703624,0.7369469,0.6962943,0.841809,0.5218542,0.6427884,0.4529416,0.3198338,0.5818005,0.05755079,0.4350958
2023-07-17 15:59:30:8054,0.5047726,0.09159017,0.6790607,0.005582929,0.3561746,0.2044525,0.8397506,0.3160371,0.3740267,0.3952506,0.1520649,0.793902,0.2858101,0.910581,0.3568249,0.4259806,0.6677247,0.9704489,0.4202326,0.777384,0.6399387,0.6234744,0.4729663,0.288641,0.9692451,0.3163829,0.2801357,0.519632,0.8216337,0.3001332,0.9625673,0.6923382,0.2173314
2023-07-17 15:59:31:3104,0.9066415,0.7965782,0.2936816,0.8273787,0.2294986,0.237445,0.01279366,0.6630453,0.08269894,0.4886516,0.6787492,0.3505356,0.7694521,0.939236,0.6414752,0.8814633,0.2153361,0.637344,0.1198207,0.6964262,0.5292553,0.1574941,0.3173607,0.6927803,0.3806358,0.2923605,0.6603827,0.5952156,0.1219058,0.1697482,0.07031798,0.71706,0.4179083
2023-07-17 15:59:31:8084,0.5779524,0.8438941,0.6772467,0.9271512,0.6837951,0.3015034,0.4397715,0.03507721,0.947733,0.5981176,0.4326082,0.03583062,0.3496973,0.3990653,0.2239275,0.1198477,0.9547795,0.9276363,0.2821656,0.3217115,0.4721057,0.1022817,0.862304,0.5945188,0.1095942,0.0367173,0.02906013,0.8096688,0.3825954,0.2769107,0.5153173,0.7420321,0.1480581
2023-07-17 15:59:32:3094,0.4504231,0.5842593,0.3963162,0.5627307,0.2546883,0.03724384,0.6637422,0.960283,0.7739598,0.4112486,0.09477603,0.5672196,0.8914249,0.5379444,0.7231987,0.1735235,0.8104753,0.01247346,0.890524,0.9326042,0.03025925,0.8812129,0.8956681,0.9567209,0.7190365,0.05349827,0.3532003,0.6190063,0.03650236,0.4295037,0.8013254,0.02655852,0.1393778
2023-07-17 15:59:32:8084,0.6512767,0.8803576,0.3227447,0.4853025,0.4039728,0.0385114,0.6712089,0.5040718,0.7165432,0.3920392,0.4462871,0.3596085,0.8610712,0.5541019,0.4867507,0.6874421,0.688571,0.08657646,0.6510148,0.592087,0.1838745,0.6028426,0.01181448,0.514298,0.3008644,0.4860784,0.7947094,0.04826188,0.3774803,0.8318894,0.01738107,0.382317,0.7786129
2023-07-17 15:59:33:3154,0.2034243,0.9384861,0.06286275,0.5468478,0.03325963,0.6790193,0.9346361,0.9900535,0.6925604,0.6213681,0.5344065,0.9686844,0.005694985,0.3583688,0.5448871,0.3326873,0.6486706,0.7906799,0.7638139,0.6612415,0.8698587,0.3349226,0.9524249,0.452616,0.8146871,0.2398186,0.06285131,0.786687,0.1357725,0.2723171,0.7075018,0.5746647,0.42975
2023-07-17 15:59:33:8114,0.0009161234,0.802971,0.04748404,0.7512708,0.01087511,0.2920737,0.01045299,0.4012379,0.1583868,0.9711344,0.1021873,0.341669,0.9412202,0.208625,0.1664381,0.4952585,0.4853094,0.584825,0.2550793,0.2912977,0.6091077,0.1326917,0.08441257,0.7470086,0.9216185,0.9387724,0.3073768,0.2630673,0.6503215,0.6150368,0.749362,0.8133841,0.1118969
2023-07-17 15:59:34:3124,0.9340358,0.6305144,0.07378638,0.08080268,0.9886653,0.8306295,0.0002200603,0.8516132,0.9624887,0.5783169,0.0590198,0.262929,0.4332183,0.9280287,0.4924114,0.9214795,0.533188,0.6282792,0.1663455,0.4494391,0.6688212,0.06184614,0.9104531,0.779604,0.5799925,0.8793505,0.09305179,0.6874853,0.9332235,0.5982385,0.3265482,0.3374497,0.85057
2023-07-17 15:59:34:8134,0.9923904,0.2846844,0.7419306,0.6680887,0.7530284,0.1909219,0.2135417,0.2458749,0.943329,0.810816,0.3172066,0.7505713,0.6339917,0.4754257,0.1051583,0.7907658,0.284301,0.5913839,0.3427344,0.8464521,0.7835048,0.9344736,0.2720427,0.2655519,0.6451725,0.6150464,0.6407329,0.01532578,0.2978328,0.1798028,0.2579738,0.8146762,0.3598129
2023-07-17 15:59:35:3154,0.04018295,0.7890288,0.8675107,0.5237488,0.8135443,0.1599835,0.5499228,0.3590966,0.996582,0.2467234,0.1939977,0.9392102,0.455085,0.7844849,0.7090421,0.2388542,0.06413686,0.2113851,0.01577437,0.1929157,0.4312854,0.8950273,0.937502,0.02777278,0.06930351,0.7518491,0.9674585,0.7489487,0.4060991,0.9679649,0.7271001,0.8207208,0.9374962
2023-07-17 15:59:35:8164,0.3149117,0.404422,0.2601777,0.3023971,0.6802818,0.2505093,0.05078673,0.4192142,0.806031,0.004443884,0.2101659,0.7448422,0.7876112,0.341294,0.07287955,0.9302219,0.8024791,0.9995265,0.01916039,0.57464,0.6983441,0.8294976,0.01249707,0.4909456,0.3264231,0.2945657,0.5311593,0.1122667,0.5288063,0.02493513,0.9246396,0.9134074,0.9421505
2023-07-17 15:59:36:3154,0.2884764,0.8554548,0.8464407,0.09466898,0.7732683,0.9556669,0.8584214,0.2611009,0.9611527,0.4760377,0.9334581,0.9720868,0.9013011,0.8558645,0.8648553,0.9725002,0.6250204,0.5759931,0.2028105,0.01728225,0.415276,0.1346831,0.4488295,0.9617032,0.6933445,0.1806334,0.7279253,0.7908541,0.9935402,0.8139749,0.2194855,0.3378678,0.7427727
2023-07-17 15:59:36:8184,0.03374815,0.2554536,0.7115585,0.4888046,0.4854102,0.6493146,0.1455321,0.5986555,0.214474,0.9587002,0.1015428,0.491425,0.1957495,0.3478269,0.880893,0.4353119,0.009920239,0.0858016,0.3869889,0.9780102,0.05684602,0.6571288,0.4859777,0.9482991,0.08403599,0.798442,0.864821,0.8772513,0.5158679,0.3954508,0.1664611,0.8673575,0.8848841
2023-07-17 15:59:37:3191,0.4373851,0.8532393,0.09047329,0.03018737,0.09832108,0.5036736,0.5454524,0.8088607,0.366728,0.4341387,0.7892773,0.0138917,0.6139081,0.5071686,0.2685756,0.5439472,0.8440665,0.9754344,0.9333563,0.9960015,0.02126753,0.7856333,0.7610414,0.5606512,0.1335202,0.8133014,0.4622732,0.1322293,0.8302441,0.3354909,0.6256315,0.1379172,0.7599205
2023-07-17 15:59:37:8261,0.968895,0.8335378,0.3138123,0.4105381,0.5329649,0.03924489,0.5883225,0.8758869,0.3916883,0.9321072,0.8639022,0.7886363,0.03775764,0.0771035,0.3190743,0.8754146,0.407113,0.5626172,0.493524,0.3562827,0.4761136,0.5941551,0.6765825,0.6145902,0.6619818,0.9937735,0.6967723,0.5252103,0.4225228,0.9450521,0.7762411,0.2441772,0.4501124
2023-07-17 15:59:38:3221,0.8502091,0.07235861,0.3412327,0.5845312,0.9905378,0.9958868,0.2738029,0.2716094,0.3957427,0.4399249,0.007110476,0.0971303,0.3737707,0.3429975,0.3338674,0.9696316,0.9013962,0.200579,0.7936499,0.6258017,0.8476691,0.9130524,0.1297665,0.2747111,0.6368976,0.8159388,0.390708,0.7111707,0.3417827,0.4753844,0.2009314,0.3971528,0.2732058
2023-07-17 15:59:38:8221,0.6556377,0.2922208,0.01243067,0.2444309,0.7724032,0.174597,0.7021128,0.9358228,0.04515815,0.9123501,0.976721,0.8253206,0.08378136,0.4745114,0.9835042,0.3738595,0.4329942,0.9401472,0.1635094,0.861412,0.30238,0.2059311,0.9990019,0.6215581,0.712859,0.2002842,0.3213801,0.7753785,0.05511594,0.6443164,0.05265534,0.7488347,0.06215
2023-07-17 15:59:39:3241,0.4034072,0.4717465,0.8749615,0.7013146,0.7698244,0.3891301,0.4515744,0.2422476,0.3704147,0.2225105,0.78434,0.3799556,0.09276736,0.9198267,0.8126562,0.9574099,0.4751155,0.6674253,0.6309907,0.3234467,0.8766304,0.03078401,0.6107098,0.5023192,0.2716551,0.6595584,0.8019252,0.4495971,0.7076007,0.5429993,0.18106,0.8387506,0.9324815
2023-07-17 15:59:39:8241,0.500104,0.04823661,0.6458826,0.6875077,0.594182,0.2241148,0.5396419,0.3543839,0.6041852,0.5452254,0.7030511,0.3235655,0.3190879,0.8716553,0.4442495,0.2268667,0.4778133,0.007081032,0.5674658,0.9193316,0.684276,0.7572393,0.1391551,0.3306676,0.3588141,0.07960296,0.8643954,0.2681323,0.5045176,0.9556859,0.3490425,0.1882157,0.5798488
2023-07-17 15:59:40:3251,0.03151894,0.06636953,0.4166197,0.6017141,0.8772871,0.4077638,0.4071574,0.6582778,0.8456898,0.643978,0.3084218,0.5388648,0.3453582,0.2192386,0.7613422,0.7011595,0.7344339,0.5124314,0.7293109,0.8668903,0.2056537,0.4684569,0.834553,0.7607555,0.4559491,0.391184,0.1889452,0.2917472,0.3328969,0.1964593,0.8447663,0.6660054,0.137344
2023-07-17 15:59:40:8251,0.1613419,0.08209133,0.8959986,0.667575,0.6810906,0.1437699,0.2657257,0.6749254,0.7941825,0.3640915,0.4244921,0.5453958,0.383694,0.7196758,0.4168689,0.7151953,0.6510495,0.724681,0.3501075,0.1319655,0.6006309,0.9743173,0.4242238,0.4529349,0.0280844,0.6057588,0.3651386,0.3133805,0.428867,0.2028461,0.663705,0.7143846,0.3475799
2023-07-17 15:59:41:3261,0.648275,0.6764367,0.4047001,0.5564643,0.4271662,0.2390733,0.5869345,0.9317503,0.9541601,0.8694344,0.5617493,0.03088057,0.7687523,0.4601989,0.2368332,0.6645613,0.588947,0.4952765,0.3192574,0.99395,0.2263049,0.7990979,0.9506633,0.3417192,0.5826672,0.1465576,0.5803129,0.2695377,0.3654527,0.9152606,0.5588234,0.6212348,0.8899281
2023-07-17 15:59:41:8281,0.1665337,0.8231617,0.2210824,0.4408738,0.1436223,0.7408776,0.09004176,0.3972626,0.3441063,0.8532888,0.7729523,0.1625723,0.05311882,0.8933324,0.03552985,0.538901,0.9415808,0.8191111,0.06467736,0.3911944,0.8860269,0.8712649,0.8730326,0.02966011,0.9890636,0.4963165,0.2266612,0.692701,0.7389274,0.7887074,0.9533607,0.748578,0.01932478
2023-07-17 15:59:42:3281,0.6282833,0.1493796,0.2515566,0.7906766,0.4756353,0.3701848,0.4335727,0.6058275,0.7360555,0.326502,0.6020693,0.187682,0.04961061,0.9333116,0.4952596,0.8080426,0.5728081,0.8311843,0.6549295,0.681024,0.06660652,0.2559143,0.7121565,0.9126107,0.08920324,0.5619479,0.14952,0.1086235,0.07647586,0.8777053,0.4977148,0.635814,0.4511732
2023-07-17 15:59:42:8301,0.2798449,0.5441596,0.3910286,0.3174891,0.269469,0.8711144,0.9338259,0.2016052,0.9476328,0.7639737,0.7174308,0.8546578,0.0242945,0.8513719,0.8904462,0.4743504,0.6323093,0.525235,0.7060634,0.01807308,0.2116396,0.1687958,0.2847547,0.6830441,0.9632384,0.6864736,0.7707841,0.418086,0.1629192,0.4163675,0.4346536,0.7672625,0.6835794
2023-07-17 15:59:43:3291,0.2752087,0.9719774,0.19209,0.6465781,0.9007006,0.9459105,0.0193826,0.7218453,0.4113967,0.8902084,0.01448858,0.4466874,0.09180927,0.2584596,0.1644657,0.3674349,0.187893,0.3762994,0.3741739,0.1936234,0.4393242,0.7677833,0.5766136,0.6754133,0.3322335,0.08484793,0.4405848,0.5535629,0.1548098,0.5356362,0.9281633,0.07528603,0.2386389
2023-07-17 15:59:43:8347,0.1390706,0.2791738,0.931304,0.9841756,0.698131,0.5561946,0.5538185,0.160403,0.4040515,0.8965158,0.9551501,0.09125483,0.06033719,0.9623481,0.02956593,0.5264451,0.6805557,0.7964661,0.6243328,0.5676091,0.6647123,0.2720056,0.0406158,0.2909694,0.6022359,0.5692744,0.9006484,0.7446474,0.1104736,0.03602505,0.8467997,0.9193362,0.4895787
2023-07-17 15:59:44:3307,0.8902614,0.5392688,0.1403067,0.6963177,0.7747282,0.3072821,0.9731905,0.1603887,0.3152708,0.4863092,0.8692181,0.1259072,0.644389,0.008443475,0.5540268,0.3340704,0.2230108,0.09223497,0.3707054,0.6526089,0.7433538,0.7755593,0.04808903,0.8071214,0.681147,0.7504364,0.7169658,0.4772658,0.4261044,0.5618007,0.1096448,0.9713924,0.1803228
2023-07-17 15:59:44:8357,0.9477941,0.2631473,0.2235516,0.08725905,0.6061508,0.9418486,0.8816057,0.5334712,0.7382756,0.9575325,0.7052051,0.08409929,0.5945928,0.7112331,0.7143841,0.7660757,0.1206361,0.3908016,0.4826469,0.225638,0.4415714,0.5569512,0.1128199,0.8531314,0.1008575,0.9201546,0.1613946,0.766786,0.6654892,0.5491946,0.3675463,0.8767033,0.1980132
2023-07-17 15:59:45:3337,0.4790638,0.9716462,0.341654,0.9418427,0.158625,0.5523413,0.7222009,0.6765344,0.1575515,0.4745463,0.2740713,0.3469899,0.7245985,0.09501779,0.4687516,0.1550843,0.6866269,0.9168307,0.246419,0.4411736,0.5849009,0.2740012,0.2503979,0.6799358,0.5838348,0.7054136,0.7798154,0.3815818,0.3527555,0.06715131,0.9473145,0.4759553,0.01098847
2023-07-17 15:59:45:8337,0.2852207,0.3431026,0.9790556,0.1718662,0.01734889,0.9092638,0.3544636,0.3083948,0.2027918,0.4804547,0.6166903,0.4349443,0.1937437,0.2943546,0.6311446,0.2241402,0.2210407,0.4522753,0.2929279,0.5028909,0.02612281,0.706454,0.3243969,0.8292485,0.4939999,0.8463578,0.4292729,0.5938835,0.7483981,0.1667255,0.4162405,0.4947067,0.3830946
2023-07-17 15:59:46:3347,0.9788613,0.01709604,0.002447963,0.5983576,0.1126429,0.06193244,0.9375076,0.8495716,0.310478,0.1255225,0.4032819,0.4506817,0.3022217,0.108012,0.4875636,0.5978075,0.08151984,0.8480203,0.06863165,0.6995481,0.488183,0.7477086,0.9517157,0.3680298,0.04307461,0.6493315,0.6263485,0.4378996,0.2129577,0.04405212,0.9865624,0.486891,0.02418804
2023-07-17 15:59:46:8357,0.4330568,0.01379919,0.5928382,0.6918353,0.8795781,0.2818969,0.8895575,0.09823763,0.4164971,0.1394672,0.009482861,0.275396,0.8235826,0.2851533,0.1412218,0.1843221,0.6327534,0.1911299,0.4071402,0.4126553,0.8862357,0.8487176,0.5207236,0.2951326,0.5119218,0.9054009,0.5169297,0.9749879,0.1448144,0.009875536,0.1399277,0.6371585,0.4914765
2023-07-17 15:59:47:3387,0.8522679,0.8672969,0.7977518,0.6719286,0.6347475,0.1987691,0.6308373,0.2106518,0.5767125,0.7072426,0.9118168,0.2456948,0.9986105,0.3462111,0.2536374,0.9527193,0.7962,0.2357014,0.998921,0.9254259,0.3258633,0.1711146,0.008620262,0.9052851,0.6896065,0.5291978,0.115028,0.626923,0.9892899,0.8454829,0.837675,0.696336,0.243022
2023-07-17 15:59:47:8367,0.6682642,0.2621104,0.2524921,0.8337437,0.2798513,0.3528014,0.1995957,0.4842923,0.2172682,0.6937875,0.4173694,0.6997446,0.3100275,0.2811013,0.2746052,0.9432197,0.5981691,0.7187705,0.9268564,0.452888,0.7052009,0.5338987,0.01810789,0.5392953,0.410426,0.9605842,0.685623,0.1183629,0.7105461,0.836833,0.09367764,0.9043605,0.9538865
2023-07-17 15:59:48:3372,0.4856854,0.6378479,0.786114,0.08012056,0.8207332,0.7903368,0.2588153,0.6077359,0.4343244,0.9576894,0.5070444,0.569488,0.9411044,0.1891944,0.1763859,0.6780952,0.1031296,0.1136643,0.3447257,0.279345,0.9934132,0.7827808,0.9390951,0.7602891,0.5398565,0.02817929,0.5411804,0.6000975,0.007299185,0.04834116,0.224245,0.9275316,0.8653949
2023-07-17 15:59:48:8372,0.9090199,0.8173039,0.3635984,0.6476279,0.05118418,0.4164314,0.5828343,0.2721657,0.0705024,0.4604785,0.4132423,0.7631345,0.04899204,0.1383921,0.5133269,0.8753234,0.2462734,0.8606831,0.1286125,0.0002239943,0.4620302,0.6545821,0.5629506,0.9809158,0.04627228,0.6793164,0.537525,0.5302909,0.4177801,0.4878718,0.8163937,0.8071002,0.8890178
2023-07-17 15:59:49:3400,0.01167393,0.1861799,0.8439844,0.5223985,0.3442342,0.4498202,0.5093812,0.9255602,0.651049,0.08827412,0.5118689,0.5107219,0.6281755,0.8536232,0.2496099,0.05247855,0.6502634,0.7203913,0.2933312,0.0660069,0.9678502,0.8829558,0.5108399,0.8501383,0.6552057,0.937686,0.1775445,0.1964158,0.792845,0.6016411,0.4240755,0.4451773,0.1846908
2023-07-17 15:59:49:8400,0.507835,0.3245756,0.521152,0.06490135,0.7807173,0.8796601,0.554771,0.2165257,0.7425783,0.5405849,0.6961923,0.8819654,0.4154202,0.9833317,0.874899,0.6776767,0.4584407,0.676194,0.2495542,0.6890676,0.3174086,0.430877,0.1132486,0.4921721,0.7316769,0.5727051,0.5250521,0.02727008,0.3796578,0.8424466,0.6118202,0.8124899,0.1960365
2023-07-17 15:59:50:3410,0.8149159,0.9622732,0.429908,0.4492014,0.4447976,0.5885486,0.2820691,0.7408798,0.4647949,0.4034982,0.4177647,0.6904881,0.02706873,0.2884955,0.2807562,0.9846805,0.08722603,0.02546895,0.7027189,0.1664052,0.5425466,0.7199744,0.5976697,0.7813386,0.7569168,0.8137866,0.8358005,0.5912243,0.2114102,0.6705832,0.6215724,0.2022133,0.3586977
2023-07-17 15:59:50:8450,0.2017523,0.9814744,0.0492568,0.881454,0.4236732,0.5347813,0.9819674,0.5884404,0.05815065,0.8239262,0.3354952,0.3553937,0.3852094,0.4706455,0.8085715,0.4610129,0.14294,0.1120218,0.7812814,0.54251,0.3016948,0.02073205,0.6637604,0.3669161,0.8732648,0.7587032,0.4637741,0.9646597,0.9562669,0.7892954,0.5200631,0.7067209,0.7832878
2023-07-17 15:59:51:3450,0.4240502,0.2186354,0.5850552,0.1814865,0.05683982,0.2518458,0.6421621,0.6356013,0.4850318,0.5559877,0.1035101,0.6672505,0.4043908,0.3061565,0.07736158,0.646279,0.9165537,0.998979,0.550624,0.6125291,0.1701961,0.5451619,0.5350628,0.884169,0.2216166,0.02361214,0.6902641,0.702984,0.8525685,0.2091722,0.8525053,0.08564818,0.7817905
2023-07-17 15:59:51:8460,0.7190315,0.8232379,0.6946208,0.9699553,0.9644709,0.6985326,0.6613212,0.8767662,0.7349981,0.2967153,0.7497104,0.4462262,0.2986982,0.05082738,0.8873788,0.6627203,0.562038,0.9021752,0.4154422,0.01711702,0.8858776,0.95281,0.2908332,0.7161239,0.7109048,0.3839361,0.2326421,0.7496692,0.982769,0.03823209,0.8761814,0.1359273,0.495719
2023-07-17 15:59:52:3520,0.3606926,0.5857813,0.6600786,0.4698346,0.08986437,0.4177523,0.7581006,0.2052233,0.3918366,0.3939365,0.2719968,0.29006,0.9106179,0.09526336,0.44984,0.1010451,0.5580031,0.8319212,0.7550976,0.463463,0.3491078,0.6711324,0.4556677,0.6265005,0.6036234,0.6413627,0.62042,0.4945156,0.7619022,0.8778156,0.2840841,0.03925705,0.6395745
2023-07-17 15:59:52:8470,0.5824967,0.9173828,0.5649075,0.727695,0.1722708,0.9695585,0.6906034,0.4216397,0.9864349,0.5204993,0.2235358,0.4122739,0.8209841,0.2147307,0.9299802,0.7808493,0.8063177,0.2327634,0.6275152,0.99756,0.1413569,0.2781462,0.1235123,0.4556033,0.1331766,0.2439082,0.1878997,0.4987299,0.4526601,0.278282,0.7400382,0.91725,0.1606692
2023-07-17 15:59:53:3490,0.4102436,0.6585894,0.5130822,0.6164852,0.1183524,0.1045505,0.3951996,0.9961877,0.816067,0.7677493,0.1515621,0.411022,0.3565028,0.8512582,0.2982485,0.7939283,0.6017714,0.2385166,0.7804803,0.5545505,0.5648732,0.1082988,0.7995161,0.637971,0.705132,0.6688156,0.01846862,0.09519863,0.4820161,0.5763407,0.7929981,0.3868381,0.6496199
2023-07-17 15:59:53:8500,0.883751,0.8469844,0.799741,0.4982677,0.7566017,0.5300202,0.9318506,0.9608749,0.898821,0.4893615,0.6615491,0.1076661,0.3933024,0.7649199,0.6639264,0.1443087,0.5226751,0.6293135,0.5641022,0.3765578,0.485223,0.6806388,0.4826186,0.9693664,0.8802377,0.3223674,0.0006126165,0.229193,0.9473798,0.4648966,0.05595827,0.2286481,0.2976844
2023-07-17 15:59:54:3510,0.2749571,0.4445633,0.8371054,0.6542652,0.1245949,0.05885124,0.8344905,0.6592823,0.5613319,0.5197333,0.3992649,0.1039507,0.7754971,0.2058581,0.8535935,0.1014397,0.9900994,0.7917125,0.914982,0.7224284,0.2258306,0.4943957,0.2524745,0.143605,0.01905048,0.7349,0.4084515,0.6447284,0.7852287,0.5333822,0.6755203,0.2471642,0.5327479
2023-07-17 15:59:54:8495,0.1183928,0.0125891,0.08071804,0.6593099,0.02039886,0.2798644,0.6361303,0.6912296,0.1520075,0.5065733,0.7084228,0.5857281,0.167392,0.9756027,0.2907774,0.6431962,0.5978044,0.0732584,0.8881836,0.6446384,0.9858115,0.3093397,0.3110822,0.3563548,0.595388,0.6744428,0.1241461,0.3625706,0.5143048,0.1672055,0.3015272,0.4508625,0.706455
2023-07-17 15:59:55:3505,0.2354807,0.05390811,0.2680923,0.7496712,0.680796,0.2251967,0.9210504,0.3217096,0.06235731,0.9402238,0.6620129,0.2608196,0.779981,0.575326,0.9531456,0.6446848,0.1668174,0.2685146,0.2285671,0.9892215,0.0715344,0.08021414,0.9263424,0.171348,0.4558216,0.4577186,0.9721401,0.6226674,0.9996046,0.1741439,0.7625769,0.1008079,0.247552
2023-07-17 15:59:55:8505,0.04625392,0.1845592,0.8077745,0.3623279,0.6437204,0.2229619,0.4340718,0.2059776,0.2672078,0.970934,0.2017304,0.34924,0.6780131,0.3856024,0.2381417,0.7990255,0.3048263,0.06574142,0.6690426,0.1446775,0.6830167,0.929201,0.4100956,0.2894942,0.6753061,0.1915262,0.9898567,0.3029733,0.3129085,0.4645326,0.7403004,0.1143596,0.3162536
2023-07-17 15:59:56:3511,0.6927133,0.5562642,0.7559062,0.4324054,0.608673,0.1621904,0.2240071,0.890047,0.5657588,0.3824077,0.1256109,0.3720459,0.8139844,0.3210229,0.2858787,0.1703485,0.9614246,0.04847395,0.2519562,0.0635438,0.3361474,0.3651404,0.2662078,0.05158579,0.1954951,0.7362623,0.2798138,0.3240619,0.4901742,0.1916701,0.01944363,0.5629426,0.3502921
