index,headSize,headWidth,foreheadPosition,foreheadSize,jawsPosition,jawsSize,chinPosition,chinSize,chinPronounced,lowCheek,cheekPosition,cheekSize,earsPosition,earsRotation,earsSize,eyeSize,eyePosition,eyeDepth,eyeRotation,eyeDistance,eyeSquint,noseSize,nosePosition,noseFlatten,nosePronounced,noseWidth,noseBridge,noseCurve,noseInclination,mouthSize,mouthPosition,mouthPronounced,lipsSize
2023-07-19 11:36:20:6784,0.4589052,0.4599006,0.9540457,0.9636183,0.6177976,0.005475998,0.3514046,0.9206784,0.9875611,0.553251,0.7054734,0.7067803,0.6415087,0.5038181,0.3483549,0.3373269,0.09131968,0.9219965,0.1109067,0.9135826,0.6344635,0.3442056,0.04086924,0.3633783,0.1255487,0.8255203,0.8198091,0.02058113,0.8390735,0.6153793,0.1616437,0.536557,0.750757
2023-07-19 11:36:21:1774,0.6749866,0.6658931,0.04823554,0.1009303,0.5842504,0.6846163,0.6778963,0.1967194,0.01014054,0.3843086,0.6123952,0.5187814,0.1254576,0.8764074,0.07223427,0.6708772,0.4164192,0.8327756,0.2741726,0.9496613,0.6511226,0.3584277,0.7670701,0.7950091,0.2866693,0.01045918,0.5370316,0.6898019,0.4482656,0.7879001,0.6315162,0.5073422,0.3444898
2023-07-19 11:36:21:6794,0.6305884,0.5015196,0.9589599,0.7277536,0.6056178,0.1494424,0.3290203,0.03081274,0.688009,0.1903495,0.9932691,0.6692932,0.5165135,0.3501006,0.5634357,0.4260923,0.2134619,0.7102419,0.3484163,0.03853106,0.3508334,0.950564,0.3506464,0.8656695,0.6725255,0.9301116,0.9423083,0.8425333,0.08395934,0.4965697,0.6796317,0.160756,0.1964477
2023-07-19 11:36:22:1814,0.1658844,0.9728122,0.6802617,0.1485559,0.3358884,0.1830921,0.3884668,0.6345173,0.7081485,0.8026839,0.2134043,0.2108262,0.03490937,0.5588561,0.7886385,0.5131235,0.4035986,0.3898982,0.759425,0.02774191,0.8958584,0.21334,0.8050457,0.8831929,0.3042231,0.7544479,0.3385205,0.04638994,0.6913306,0.6556128,0.1618476,0.1337273,0.4136837
2023-07-19 11:36:22:6824,0.7738739,0.8180715,0.09253109,0.590038,0.7336962,0.3594717,0.2108505,0.9565527,0.5359814,0.8665665,0.6936712,0.9398578,0.8017064,0.2024734,0.3126516,0.7371191,0.7098762,0.3889094,0.3626979,0.9486814,0.4439371,0.4552709,0.1522998,0.05480564,0.5750738,0.4478824,0.122684,0.9598902,0.3344153,0.4195544,0.9673287,0.5854043,0.6214477
2023-07-19 11:36:23:1844,0.06200731,0.3095433,0.736468,0.2297927,0.7475951,0.3010301,0.7388903,0.1754265,0.9227903,0.5691571,0.1417115,0.7537417,0.086133,0.6236343,0.6307174,0.2512909,0.920769,0.4156757,0.5299433,0.10896,0.6914868,0.2837743,0.8288536,0.2328196,0.847945,0.8190578,0.7460853,0.2385598,0.4655744,0.8869026,0.1880316,0.4981937,0.7637389
2023-07-19 11:36:23:6964,0.7799792,0.4936563,0.06959188,0.4340588,0.9396393,0.7950965,0.2265587,0.2290399,0.9534242,0.6435539,0.334121,0.8121805,0.2480431,0.719111,0.7860453,0.3634892,0.5098893,0.4944194,0.4668701,0.9672357,0.4031555,0.7512536,0.5037799,0.188604,0.5318206,0.8681412,0.9423279,0.7064891,0.5799283,0.5489771,0.7567962,0.819203,0.2096817
2023-07-19 11:36:24:1854,0.9190565,0.2650893,0.2210423,0.8406804,0.8937041,0.1470453,0.1892426,0.1357312,0.5257627,0.8907859,0.08717144,0.4700416,0.6471605,0.9702228,0.2667758,0.4530752,0.1631516,0.2906552,0.02903879,0.585157,0.8417206,0.08244336,0.6035523,0.03653038,0.2103875,0.1140416,0.9891747,0.6990372,0.09147346,0.4113469,0.7657311,0.7311293,0.9588417
2023-07-19 11:36:24:6874,0.9964303,0.9388272,0.4756915,0.1749148,0.2184415,0.6368036,0.1053567,0.2727239,0.9145775,0.8430381,0.5099213,0.4664645,0.06821203,0.5681192,0.7484279,0.9466879,0.5443838,0.6216984,0.4160101,0.7507254,0.2102965,0.6573993,0.1506256,0.3447787,0.2108624,0.8861661,0.9531983,0.7827152,0.7531317,0.5160794,0.8262264,0.0120182,0.07295215
2023-07-19 11:36:25:1910,0.3148077,0.05898321,0.9724859,0.2622196,0.7562389,0.4354462,0.2517894,0.6822587,0.4921101,0.09009755,0.2331713,0.7928066,0.2065448,0.4193891,0.7137667,0.1592985,0.2769765,0.6824685,0.2229143,0.7839184,0.4858885,0.5193467,0.5353367,0.9330376,0.224467,0.6941377,0.1594324,0.701167,0.5975046,0.7594491,0.5966524,0.3358284,0.02077413
2023-07-19 11:36:25:6884,0.8354292,0.3143517,0.2037388,0.1523557,0.2880422,0.6546149,0.4298944,0.4074576,0.8330885,0.797925,0.1527754,0.7948062,0.2403555,0.05612004,0.6281002,0.3670933,0.08129883,0.9740279,0.07518971,0.5576718,0.08789217,0.3045881,0.5554747,0.8161106,0.7685167,0.9612706,0.3848471,0.4188933,0.373282,0.2322918,0.4264041,0.05094576,0.4999638
2023-07-19 11:36:26:1904,0.4704683,0.177286,0.4382272,0.2965313,0.9082577,0.1607292,0.9744474,0.06771088,0.2872093,0.08165371,0.2530896,0.3248335,0.9166875,0.6970521,0.4387546,0.504766,0.8867453,0.5952719,0.87905,0.3153186,0.70953,0.7209554,0.7867421,0.9710252,0.8348223,0.5593526,0.2962636,0.01543367,0.5916371,0.8192559,0.4606512,0.8953959,0.5211483
2023-07-19 11:36:26:6914,0.7140205,0.5861413,0.8463726,0.6914395,0.7901653,0.8688463,0.9322704,0.9424683,0.5028823,0.5465967,0.6828681,0.7017837,0.3883528,0.8529918,0.0083884,0.1873339,0.9807984,0.7151289,0.8319415,0.6812031,0.3042892,0.756217,0.2214202,0.3474326,0.27864,0.5537775,0.2804987,0.7747548,0.9583085,0.4287621,0.7424473,0.4634195,0.9067303
2023-07-19 11:36:27:1924,0.8295391,0.2186596,0.6523645,0.7315198,0.5912704,0.9405469,0.8502898,0.2434562,0.267742,0.1988554,0.9778798,0.4277844,0.6130344,0.03076112,0.5914162,0.7131122,0.4070521,0.6152827,0.3829764,0.6613325,0.6455028,0.2552934,0.7293869,0.8967739,0.5066213,0.4064695,0.4657212,0.0592047,0.0931288,0.1596771,0.1384912,0.0874548,0.06406879
2023-07-19 11:36:27:6944,0.890215,0.8370565,0.702014,0.7352519,0.3047034,0.2280893,0.830146,0.4977376,0.2986794,0.4127895,0.2006228,0.2498081,0.01283181,0.8606369,0.6515579,0.8788946,0.3803064,0.7810184,0.5672,0.7858571,0.99949,0.9291041,0.6669961,0.9769552,0.2199835,0.06859517,0.9919926,0.996845,0.6809977,0.4300478,0.5251916,0.3746176,0.5835817
2023-07-19 11:36:28:1994,0.2590064,0.9430411,0.2731333,0.5733679,0.263073,0.1822909,0.5624147,0.6295207,0.7144071,0.9600734,0.1216182,0.7536036,0.4909704,0.508923,0.3691686,0.9243292,0.9726932,0.1081107,0.3590677,0.1336067,0.1237086,0.5328595,0.4776394,0.3229834,0.5263011,0.5619196,0.4267643,0.02981532,0.1759942,0.6136189,0.7278453,0.9259169,0.8355871
2023-07-19 11:36:28:6954,0.5673332,0.6509072,0.1041452,0.4231877,0.4290175,0.5670384,0.3315265,0.7242479,0.2379744,0.1112542,0.9977227,0.1000541,0.007845163,0.2529922,0.2155678,0.196319,0.4389244,0.8129696,0.2417399,0.4966605,0.85557,0.004362941,0.1039405,0.09305882,0.7345448,0.2326815,0.4735422,0.3039346,0.02252066,0.3077155,0.5512268,0.8071029,0.2619193
2023-07-19 11:36:29:1954,0.0317204,0.1830046,0.211146,0.7579391,0.5481123,0.6767992,0.818174,0.03358066,0.5913872,0.472966,0.6520066,0.4233386,0.6895692,0.1761471,0.9260302,0.0185256,0.4627702,0.6877294,0.6329452,0.1158111,0.5379211,0.02112126,0.2896368,0.4014309,0.8553082,0.1264391,0.1649902,0.4756288,0.3817388,0.693469,0.2500882,0.5968855,0.1637484
2023-07-19 11:36:29:6964,0.3538548,0.6337801,0.4954696,0.4040617,0.8162028,0.5622622,0.2427574,0.1095698,0.4718181,0.6653324,0.6005791,0.08545828,0.8305511,0.363638,0.2288107,0.7411637,0.9525995,0.5548959,0.5419447,0.8527255,0.8202173,0.3259631,0.8695428,0.03870797,0.1956493,0.6336952,0.4391109,0.2183093,0.2765371,0.03681588,0.3539887,0.1859174,0.06366885
2023-07-19 11:36:30:1994,0.177205,0.7397913,0.4162509,0.9020556,0.6019905,0.4666771,0.2370979,0.8676593,0.5790185,0.2451303,0.5323814,0.7540474,0.504567,0.9462156,0.7989742,0.5386544,0.6228328,0.6647435,0.1508142,0.4365566,0.9267774,0.01786375,0.6990585,0.1375222,0.6777662,0.2355406,0.8456683,0.7646103,0.9927349,0.6797071,0.2843232,0.9434578,0.9245195
2023-07-19 11:36:30:7024,0.9940574,0.1559428,0.7508148,0.8814299,0.4557181,0.3825811,0.463757,0.3163901,0.5694626,0.2906011,0.00146842,0.5145643,0.5264706,0.8606478,0.2535649,0.7184354,0.3615938,0.6365104,0.4344237,0.3639172,0.3283187,0.9385797,0.09189427,0.4524257,0.6305575,0.2029406,0.2747321,0.6368977,0.07092905,0.05893207,0.6375304,0.2350917,0.9534503
2023-07-19 11:36:31:2024,0.423953,0.06229413,0.715235,0.8916408,0.7173113,0.7690724,0.7840339,0.1784489,0.3871619,0.1811774,0.7775103,0.1969512,0.5919902,0.4684173,0.988475,0.5432424,0.3989739,0.6181648,0.5832623,0.671936,0.5995875,0.3201981,0.8663765,0.0177536,0.8870374,0.9351318,0.003101945,0.6097822,0.665772,0.916899,0.1308155,0.853179,0.5122526
2023-07-19 11:36:31:7011,0.6250659,0.4247797,0.1009159,0.5913566,0.1342628,0.7168449,0.2651239,0.1290135,0.5348349,0.9448515,0.4998788,0.6591264,0.5196839,0.587541,0.5014389,0.06926811,0.5289732,0.4235111,0.1993394,0.5039752,0.8548218,0.03638637,0.2040461,0.3070788,0.6983279,0.8081586,0.2028216,0.7240475,0.4368294,0.8830533,0.169288,0.6451519,0.4698969
2023-07-19 11:36:32:2021,0.6780238,0.1446913,0.578813,0.7190806,0.422808,0.8461325,0.9952468,0.1626902,0.1295282,0.9481511,0.3011076,0.180421,0.9823439,0.1169604,0.7540544,0.2118483,0.3527022,0.4951331,0.6242327,0.9754888,0.3492629,0.08078885,0.7193348,0.4283382,0.2172395,0.2926379,0.9059594,0.8621353,0.9446659,0.923982,0.1498342,0.6550381,0.600877
2023-07-19 11:36:32:7021,0.6619006,0.7600876,0.5215204,0.444709,0.7151958,0.9304374,0.08976984,0.6096801,0.3774188,0.06206048,0.3778848,0.672906,0.8762046,0.3597395,0.6464103,0.8015031,0.2281859,0.9443156,0.123732,0.6301829,0.1028879,0.7292581,0.5214275,0.005182266,0.1191199,0.1904401,0.9954929,0.3242396,0.7603247,0.9067199,0.08228767,0.8307533,0.3663386
2023-07-19 11:36:33:2031,0.9978,0.8304713,0.4399721,0.2521818,0.2571338,0.1030812,0.6317514,0.5349711,0.7570547,0.8082663,0.6899806,0.9942422,0.7824906,0.6498295,0.03505421,0.8808889,0.7029325,0.3440587,0.4399161,0.1154389,0.2081712,0.02507019,0.8818736,0.09937096,0.6946164,0.4561512,0.2708182,0.338686,0.4389624,0.5017731,0.6185722,0.5236067,0.8330966
2023-07-19 11:36:33:7047,0.7128341,0.6530247,0.8329784,0.3343956,0.6009608,0.5305013,0.4039306,0.1011527,0.265461,0.5959238,0.1657869,0.9713389,0.1470363,0.04063118,0.06900799,0.4094076,0.485102,0.9146556,0.3898806,0.7163261,0.7904296,0.4427831,0.5592377,0.7299277,0.6368933,0.6376117,0.7903037,0.02604413,0.7348967,0.1574101,0.4646371,0.7996318,0.1149082
2023-07-19 11:36:34:2057,0.3578804,0.8598752,0.5319267,0.3756494,0.04447925,0.7604623,0.5299819,0.8703642,0.2080377,0.188761,0.9889339,0.1636482,0.196031,0.2103887,0.4816484,0.7401525,0.7528392,0.7490304,0.5817047,0.2459964,0.2062109,0.7587409,0.1709892,0.3829488,0.9664018,0.8708755,0.6904051,0.04225039,0.03762138,0.8700429,0.001437664,0.3646266,0.33809
2023-07-19 11:36:34:7067,0.7948062,0.2138938,0.2263685,0.4550598,0.7824335,0.7900786,0.09864473,0.1286711,0.4153261,0.4510599,0.2591801,0.744239,0.6261085,0.9835558,0.2428783,0.2758575,0.2586262,0.2269974,0.852874,0.9240667,0.2691081,0.7931042,0.3461437,0.1161206,0.6722847,0.84557,0.8970091,0.3413486,0.03507566,0.08574128,0.9439198,0.2827857,0.7130948
2023-07-19 11:36:35:2087,0.7269876,0.9216217,0.5066881,0.2841106,0.785821,0.1575843,0.1662531,0.5133815,0.7721875,0.9997092,0.15073,0.2223625,0.5719321,0.4362891,0.8486862,0.6829801,0.05659592,0.05140543,0.6930511,0.2915317,0.1315047,0.08436584,0.0950315,0.5391304,0.9788417,0.983539,0.1791712,0.5655922,0.3277027,0.6451213,0.8604292,0.2558573,0.8840998
2023-07-19 11:36:35:7107,0.5271899,0.3147237,0.3485039,0.4648718,0.9008385,0.09384823,0.02232397,0.7593355,0.266506,0.1974857,0.7793773,0.8254709,0.1646098,0.9473243,0.4061226,0.2012506,0.6658238,0.7135079,0.3068816,0.7595006,0.0288167,0.06883311,0.1308377,0.4049349,0.2875192,0.8460875,0.9478809,0.8888775,0.09561503,0.6115199,0.08996892,0.08579326,0.9243156
2023-07-19 11:36:36:2157,0.1431521,0.9905195,0.4245806,0.06521952,0.7374629,0.7517267,0.2215251,0.5674867,0.5648177,0.7764798,0.5903271,0.5649095,0.9966149,0.9305278,0.129653,0.4011907,0.5523983,0.732565,0.6311356,0.8619562,0.9875458,0.2247307,0.3157324,0.8035176,0.6548352,0.3379335,0.4846496,0.1773633,0.1847467,0.6872048,0.1794988,0.7576782,0.8762797
2023-07-19 11:36:36:7126,0.7395529,0.9805306,0.9104249,0.6364026,0.8088224,0.6036647,0.5391237,0.4262772,0.9350953,0.1376433,0.3813785,0.7810979,0.8612713,0.524896,0.5919064,0.4846469,0.8917147,0.4599963,0.8694875,0.913703,0.5862591,0.2109544,0.7696081,0.5319391,0.05738258,0.310033,0.862928,0.7981821,0.2275647,0.5432526,0.9985574,0.01869345,0.3935552
2023-07-19 11:36:37:2136,0.7688311,0.3226792,0.7276759,0.9513792,0.3824641,0.2659011,0.8641444,0.2916449,0.2425942,0.21127,0.3697326,0.5974233,0.305755,0.4672163,0.5393429,0.957188,0.4942554,0.3413717,0.7003683,0.4491808,0.879635,0.5473769,0.6334881,0.5641165,0.9291136,0.9660448,0.06518245,0.8420445,0.9933819,0.1837491,0.04555166,0.2168598,0.5322306
2023-07-19 11:36:37:7156,0.8496358,0.7543762,0.5387105,0.2100484,0.7632465,0.113734,0.7435126,0.6654639,0.8251557,0.6389601,0.3649698,0.4486857,0.2570741,0.4780195,0.3652131,0.9321187,0.4130595,0.5061687,0.4674482,0.5449802,0.4830508,0.1019977,0.5812835,0.6419604,0.849483,0.1544156,0.1229364,0.9892356,0.7679927,0.4659473,0.100616,0.3111697,0.6151595
2023-07-19 11:36:38:2166,0.4872759,0.6317638,0.4069139,0.3771941,0.6736305,0.6663427,0.138974,0.8019478,0.1854827,0.697831,0.4014117,0.1507057,0.9932764,0.2461644,0.8742783,0.1326106,0.463072,0.6864904,0.6275634,0.8121444,0.08709323,0.6727331,0.89381,0.1024256,0.1012702,0.07916677,0.516183,0.161589,0.4496952,0.4229819,0.5917395,0.07343161,0.1739826
2023-07-19 11:36:38:7176,0.9433134,0.04498839,0.7318112,0.9943185,0.2859955,0.6109771,0.1873596,0.8118494,0.3794038,0.7011089,0.03634238,0.05152202,0.1277566,0.6222338,0.8540285,0.1894294,0.9458814,0.3250672,0.8818296,0.4475304,0.6853853,0.1502217,0.6736345,0.04634941,0.7336558,0.6269484,0.794727,0.07048678,0.1453121,0.2088207,0.1861804,0.8583952,0.4080088
2023-07-19 11:36:39:2207,0.9480054,0.04210973,0.4233519,0.2758692,0.353613,0.6204104,0.3694182,0.09130418,0.02539802,0.6600823,0.3986225,0.2148936,0.4940673,0.5974901,0.4923384,0.5004504,0.9463073,0.7084776,0.142121,0.7937561,0.9579029,0.2399325,0.6697317,0.6517674,0.9576486,0.05791759,0.5499366,0.4752899,0.7364982,0.1420439,0.2628761,0.8485363,0.880437
2023-07-19 11:36:39:7186,0.1018697,0.7865862,0.5935764,0.7642905,0.285503,0.5577521,0.6904938,0.6350334,0.6863365,0.2898757,0.04595625,0.9497881,0.5557806,0.1287891,0.6457063,0.991213,0.414883,0.5924452,0.9730901,0.8867606,0.3551883,0.06767154,0.3206225,0.7931468,0.1250972,0.6623428,0.08141637,0.410399,0.08550274,0.9210546,0.785466,0.3182999,0.3697252
2023-07-19 11:36:40:2186,0.5166106,0.08101904,0.1229596,0.2621405,0.6811602,0.6223468,0.131753,0.489238,0.07345009,0.595481,0.4243035,0.7601467,0.1257268,0.4999319,0.00387764,0.7212191,0.8201683,0.9569978,0.5656969,0.8033372,0.2354885,0.1164743,0.5594128,0.9430517,0.1233066,0.1710896,0.6978166,0.8590125,0.4098882,0.008684635,0.7687937,0.5250213,0.9717315
2023-07-19 11:36:40:7196,0.2244929,0.8541512,0.8824643,0.9035728,0.6800508,0.7821529,0.6216808,0.8843832,0.07839513,0.138061,0.9302624,0.6868081,0.9643074,0.2145046,0.6385942,0.3305297,0.5062252,0.375135,0.4613566,0.8749974,0.6121374,0.32214,0.767105,0.5047736,0.7144045,0.7744579,0.07092977,0.05047834,0.2778377,0.4199021,0.4512374,0.9736282,0.8817873
2023-07-19 11:36:41:2227,0.6299049,0.3587478,0.2311803,0.781062,0.5138919,0.670897,0.2577572,0.09062147,0.1532326,0.2143422,0.1507448,0.6866126,0.07488191,0.3677267,0.447323,0.01308632,0.08048451,0.8963363,0.919993,0.2195207,0.0175153,0.582388,0.5355254,0.4635286,0.8795838,0.8048327,0.7066306,0.06345284,0.9986786,0.410983,0.006543398,0.6595654,0.2810908
2023-07-19 11:36:41:7296,0.2973521,0.3812283,0.9024036,0.5166535,0.7068465,0.693881,0.703433,0.2767641,0.008751154,0.2594771,0.3989598,0.2281275,0.3381978,0.111123,0.1012293,0.3010474,0.02115834,0.02269745,0.6060123,0.4621584,0.9393919,0.8274883,0.1824129,0.8876203,0.0645746,0.9187533,0.355161,0.2396621,0.06042802,0.1455384,0.9965796,0.685344,0.3258376
2023-07-19 11:36:42:2251,0.379283,0.8195873,0.8433419,0.491777,0.7655689,0.9403105,0.1583649,0.226382,0.7170283,0.8257632,0.1229631,0.9740195,0.5794697,0.7437019,0.4601468,0.03162289,0.844027,0.4807319,0.2131126,0.01906466,0.6895967,0.6387635,0.2071967,0.5219458,0.6247748,0.5852856,0.05662012,0.7203525,0.3688288,0.346353,0.7473701,0.132659,0.5509987
2023-07-19 11:36:42:7257,0.5053262,0.08798146,0.2200464,0.9614222,0.05572033,0.005204082,0.05912316,0.9574558,0.2809345,0.005670428,0.09354687,0.07584131,0.08595383,0.2859079,0.6951833,0.5013019,0.8625135,0.3991848,0.6832693,0.7389789,0.5749243,0.2617708,0.04676139,0.8075187,0.8422232,0.7678405,0.7101842,0.2111012,0.5545477,0.6270109,0.2091177,0.6137441,0.001300335
2023-07-19 11:36:43:2257,0.07046676,0.195883,0.5113682,0.7219824,0.341541,0.7009735,0.8652226,0.1132838,0.02209103,0.7893249,0.8145639,0.09278953,0.02093828,0.9755074,0.2766809,0.9270511,0.00494945,0.4963276,0.3881527,0.002951503,0.3608271,0.5230028,0.7883164,0.03637981,0.991802,0.1429802,0.4540219,0.8256917,0.7528305,0.3993145,0.9400592,0.0276022,0.411717
2023-07-19 11:36:43:7263,0.5382155,0.08569539,0.2681714,0.7476287,0.9790208,0.1128526,0.6096002,0.2589071,0.3317023,0.9505653,0.2838508,0.8139486,0.3750535,0.4868119,0.7763308,0.3774878,0.663512,0.3416249,0.4457607,0.705708,0.5097064,0.7267189,0.8023504,0.3404177,0.6553218,0.8389982,0.8866684,0.8801609,0.1962959,0.8731809,0.7890404,0.7969295,0.4915012
2023-07-19 11:36:44:2283,0.2545716,0.06621385,0.5022318,0.2214481,0.03615916,0.6217596,0.8849258,0.6295242,0.9789743,0.7863641,0.04569554,0.4787729,0.3803518,0.6859345,0.1643463,0.8387793,0.549134,0.1807286,0.3759351,0.45061,0.330723,0.5001379,0.3276007,0.180728,0.7926428,0.6187413,0.4767308,0.08188164,0.178368,0.01493239,0.7811022,0.5711067,0.432908
2023-07-19 11:36:44:7283,0.2911885,0.5697219,0.9551656,0.4831068,0.1160657,0.008965611,0.1513816,0.4080891,0.8230429,0.1329261,0.4548947,0.5375512,0.3719792,0.998158,0.4137506,0.7717651,0.6802387,0.2010663,0.5657316,0.9414237,0.9430424,0.2159541,0.5579085,0.9693964,0.3204399,0.1765165,0.3062333,0.6610628,0.6553481,0.8866688,0.006167412,0.5105618,0.6053317
2023-07-19 11:36:45:2293,0.1102325,0.177452,0.9898365,0.6756957,0.7763464,0.1338342,0.4207594,0.4732023,0.7600693,0.9820685,0.9968131,0.7189518,0.5659479,0.6075557,0.3165744,0.828195,0.1790127,0.4788151,0.877286,0.9993886,0.04168844,0.6088107,0.8803399,0.5058896,0.1544333,0.3282283,0.5428047,0.9497135,0.5995581,0.3639696,0.9923499,0.7137915,0.1706141
2023-07-19 11:36:45:7293,0.4821628,0.1788442,0.2595943,0.04006004,0.8828968,0.1574823,0.07327223,0.5184892,0.454478,0.08485842,0.8030261,0.4570258,0.6106591,0.8571098,0.07141018,0.1759037,0.7279978,0.2142414,0.7701699,0.227973,0.9493805,0.9221559,0.7907623,0.8413143,0.4853397,0.1028116,0.1743084,0.3275604,0.1668279,0.4091031,0.3479412,0.4201792,0.4076685
2023-07-19 11:36:46:2313,0.4379773,0.5762603,0.5542019,0.1166737,0.681348,0.2190564,0.9850646,0.759774,0.4985676,0.04502296,0.1076003,0.4906142,0.1851391,0.3825042,0.326397,0.04923391,0.280762,0.1968852,0.7339834,0.8260984,0.191244,0.4734756,0.3239728,0.05834579,0.4818643,0.2977945,0.4959113,0.6494545,0.9263564,0.9395474,0.08562005,0.9376541,0.8377246
2023-07-19 11:36:46:7308,0.2908126,0.2274878,0.2535689,0.1981947,0.09570968,0.3761708,0.1042664,0.3312569,0.4375111,0.1663854,0.2663643,0.4373508,0.09137249,0.4834247,0.7016666,0.161371,0.5730287,0.5428967,0.09583867,0.9893454,0.1167648,0.01322627,0.6394268,0.07738268,0.669735,0.5129935,0.4340056,0.1304375,0.4530838,0.4604686,0.4472772,0.6055191,0.0978775
2023-07-19 11:36:47:2307,0.5876788,0.02946162,0.4446037,0.7332554,0.3481461,0.4480835,0.3665813,0.6236911,0.9770784,0.2448684,0.07346952,0.6932713,0.2217196,0.2248036,0.8053787,0.3007717,0.7029604,0.4564711,0.3950155,0.5724744,0.8896725,0.5226174,0.9359454,0.1194036,0.1212074,0.8674253,0.3373608,0.9442492,0.02366602,0.4111146,0.9293733,0.9731647,0.8151115
2023-07-19 11:36:47:7317,0.8986011,0.4622472,0.5330617,0.5020848,0.9357769,0.04576111,0.5473415,0.7205566,0.4800673,0.5036682,0.2113974,0.6260166,0.1694708,0.4283522,0.5876506,0.1926396,0.6237573,0.3359169,0.2800307,0.8632406,0.9800998,0.1279263,0.03664899,0.1491424,0.02603614,0.5842299,0.4932384,0.6509106,0.6096514,0.2000173,0.3905671,0.5795454,0.3893874
2023-07-19 11:36:48:2327,0.7950662,0.9931991,0.7849141,0.8256949,0.1479924,0.6527295,0.494273,0.9170619,0.3463033,0.8003139,0.3244541,0.8502864,0.9293287,0.1531471,0.3456067,0.6467035,0.7189963,0.8263069,0.008164048,0.2215233,0.7020652,0.1299917,0.3348773,0.208997,0.3053358,0.8569555,0.7438911,0.6223932,0.3145983,0.4588867,0.558511,0.6052466,0.03700006
2023-07-19 11:36:48:7337,0.05960953,0.1724164,0.7578722,0.08759129,0.9712687,0.07200623,0.2654499,0.0186938,0.394015,0.207024,0.9096593,0.5846954,0.5023175,0.4473013,0.5048087,0.3583592,0.465269,0.6812322,0.1957663,0.6619115,0.3597322,0.9576418,0.1335793,0.9156656,0.0109731,0.8689857,0.7184669,0.4627647,0.1484205,0.9390161,0.1164316,0.5340635,0.6897842
2023-07-19 11:36:49:2392,0.08206546,0.4160072,0.9581949,0.003475904,0.2427796,0.6852548,0.2129409,0.1915804,0.9229085,0.4769601,0.7883703,0.1014313,0.4241773,0.6812366,0.608733,0.4204608,0.7999167,0.3011208,0.74856,0.8476194,0.4934102,0.8662086,0.3762234,0.4656529,0.8108363,0.9091545,0.9230895,0.30728,0.9135889,0.1895866,0.6321393,0.7944301,0.5426068
2023-07-19 11:36:49:7352,0.2844204,0.4325082,0.092646,0.0411377,0.09171999,0.7090594,0.428073,0.1773239,0.1381805,0.3833129,0.8749018,0.7127432,0.7208023,0.8387812,0.2540521,0.878453,0.4187422,0.07961202,0.3558225,0.2553284,0.0318445,0.1322238,0.7982779,0.3128666,0.6545699,0.9921216,0.2379909,0.657732,0.9413629,0.7631437,0.316704,0.5942712,0.3666381
2023-07-19 11:36:50:2362,0.1507629,0.8844327,0.2641099,0.102259,0.6773037,0.39043,0.6223118,0.6412424,0.6991621,0.891197,0.09080338,0.4544519,0.6974679,0.939733,0.08777976,0.3026325,0.6764427,0.419126,0.172677,0.4940911,0.404237,0.170223,0.459489,0.4900178,0.3017016,0.3277774,0.6274529,0.04452765,0.7828776,0.8766394,0.3849213,0.4715317,0.687829
2023-07-19 11:36:50:7362,0.03747559,0.1435006,0.8120359,0.523771,0.2674749,0.02585328,0.926026,0.6209186,0.3159617,0.4534,0.7387694,0.9056028,0.9476525,0.7008858,0.7217849,0.05383086,0.2012759,0.2685791,0.4521158,0.6818128,0.6900517,0.9563366,0.4025808,0.6034693,0.9396852,0.3549127,0.1160762,0.8714273,0.3616918,0.3115171,0.09710169,0.1924778,0.6120806
2023-07-19 11:36:51:2383,0.6383624,0.7416879,0.5819336,0.7036327,0.762168,0.9049946,0.6715114,0.9939245,0.05077982,0.1024276,0.1034095,0.7811016,0.8423122,0.7531955,0.1997819,0.1552402,0.9958991,0.7775769,0.1221788,0.869668,0.4798406,0.7243127,0.9369478,0.3275509,0.03258932,0.1309133,0.129433,0.02840364,0.3661705,0.2161745,0.3801009,0.7325046,0.7510257
2023-07-19 11:36:51:7393,0.559055,0.1262852,0.8338426,0.3344545,0.6801243,0.9340074,0.7918594,0.815565,0.4816167,0.3967025,0.3326018,0.9128278,0.3599762,0.01534975,0.9403797,0.1331969,0.2362447,0.6190173,0.3212158,0.7159356,0.853682,0.6274948,0.791624,0.519825,0.1489965,0.2257369,0.8488116,0.4192591,0.9463791,0.2692772,0.06881058,0.2019249,0.3164646
2023-07-19 11:36:52:2394,0.7382215,0.06888831,0.2454387,0.3816091,0.07626009,0.09525847,0.674334,0.4257259,0.7781612,0.06144667,0.9090196,0.0586586,0.7686298,0.2472667,0.1350576,0.01464343,0.07783103,0.2742283,0.2776006,0.02827835,0.7436047,0.03963411,0.08000922,0.600581,0.6462901,0.1834065,0.4043898,0.5397457,0.7439038,0.9404484,0.588841,0.6849203,0.9374064
2023-07-19 11:36:52:7404,0.190403,0.7247069,0.5461176,0.5881862,0.2573984,0.5974416,0.8013479,0.6810939,0.03131151,0.2717519,0.974488,0.6063326,0.4236286,0.3026022,0.1343776,0.08563209,0.8828917,0.9734353,0.1793284,0.4435237,0.1219062,0.933875,0.4548826,0.3238488,0.2091922,0.5376001,0.544275,0.2415887,0.3349786,0.7996048,0.008452177,0.4965654,0.8358098
